567, 113, 247.6530612244898
590, 552, 247.42857142857142
588, 542, 185.42857142857142
558, 613, 57.346938775510196
594, 541, 77.3265306122449
594, 541, 75.87755102040816
614, 608, 82.48979591836734
636, 532, 220.51020408163262
636, 532, 220.87755102040813
636, 532, 90.99999999999999
651, 604, 18.163265306122447
541, 624, 74.57142857142857
536, 626, 49.73469387755102
561, 521, 231.97959183673467
575, 540, 135.95918367346937
593, 554, 207.18367346938774
600, 559, 235.6734693877551
601, 558, 236.97959183673467
627, 549, 243.79591836734693
639, 548, 106.91836734693877
647, 549, 97.63265306122449
647, 551, 122.3673469387755
638, 541, 166.42857142857142
625, 531, 64.57142857142857
625, 530, 71.42857142857142
592, 545, 60.16326530612245
622, 593, 41.93877551020408
551, 603, 74.87755102040816
550, 601, 38.87755102040816
527, 539, 49.14285714285714
528, 538, 53.48979591836734
543, 620, 106.55102040816325
508, 618, 20.612244897959183
549, 541, 40.77551020408163
541, 625, 62.55102040816326
538, 626, 48.3469387755102
556, 550, 250.36734693877548
575, 558, 234.1428571428571
592, 565, 236.46938775510202
617, 568, 177.53061224489795
617, 568, 160.14285714285714
652, 632, 89.55102040816325
657, 632, 83.08163265306122
672, 534, 182.0408163265306
673, 534, 236.81632653061223
692, 614, 91.53061224489795
679, 605, 97.73469387755101
680, 604, 94.24489795918366
686, 522, 208.16326530612244
680, 604, 64.44897959183673
681, 604, 65.95918367346938
666, 588, 58.224489795918366
633, 514, 128.20408163265304
626, 593, 51.469387755102034
631, 593, 58.91836734693877
616, 590, 51.755102040816325
563, 518, 87.95918367346938
563, 518, 82.12244897959182
589, 474, 23.734693877551017
594, 558, 28.795918367346935
595, 558, 22.530612244897956
595, 558, 12.918367346938775
496, 642, 25.163265306122447
534, 524, 155.20408163265304
534, 524, 221.87755102040813
582, 499, 13.897959183673468
555, 508, 239.81632653061223
578, 525, 46.326530612244895
583, 491, 208.24489795918365
583, 491, 204.87755102040813
594, 505, 48.08163265306122
626, 494, 151.734693877551
626, 494, 227.63265306122446
612, 494, 150.3877551020408
595, 499, 130.18367346938774
563, 509, 155.95918367346937
563, 509, 203.85714285714283
555, 503, 63.877551020408156
548, 508, 157.93877551020407
548, 508, 205.0408163265306
556, 501, 61.77551020408163
593, 610, 50.38775510204081
608, 606, 45.91836734693877
624, 523, 102.28571428571428
639, 498, 210.79591836734693
639, 498, 239.44897959183672
649, 510, 191.99999999999997
635, 499, 157.34693877551018
635, 499, 191.6530612244898
636, 509, 19.04081632653061
617, 485, 230.77551020408163
617, 483, 250.46938775510202
598, 493, 151.81632653061223
593, 505, 24.489795918367346
604, 582, 30.653061224489793
558, 505, 64.20408163265306
550, 485, 86.71428571428571
520, 486, 46.99999999999999
520, 485, 125.95918367346938
525, 512, 18.83673469387755
530, 508, 126.99999999999999
530, 508, 218.97959183673467
548, 514, 228.7142857142857
571, 519, 243.42857142857142
586, 515, 207.16326530612244
598, 513, 185.6530612244898
636, 530, 149.83673469387753
654, 521, 247.59183673469386
663, 496, 249.79591836734693
660, 499, 246.51020408163262
673, 508, 35.897959183673464
653, 518, 35.65306122448979
699, 467, 26.71428571428571
688, 697, 58.97959183673469
681, 518, 30.061224489795915
670, 483, 34.61224489795918
670, 482, 96.89795918367346
670, 482, 14.408163265306122
669, 482, 8.408163265306122
368, 110, 6.897959183673469
589, 473, 36.816326530612244
593, 491, 98.91836734693877
572, 486, 150.7142857142857
572, 486, 234.32653061224488
551, 481, 217.55102040816325
568, 474, 16.020408163265305
567, 475, 117.81632653061223
567, 474, 229.57142857142856
567, 472, 241.87755102040813
594, 462, 226.22448979591834
594, 460, 249.22448979591834
618, 471, 80.10204081632652
610, 457, 19.387755102040813
597, 473, 19.326530612244895
565, 474, 48.73469387755102
565, 474, 50.857142857142854
562, 469, 170.1020408163265
551, 475, 231.1428571428571
547, 447, 168.3877551020408
547, 447, 208.89795918367346
585, 471, 72.79591836734693
600, 477, 227.63265306122446
600, 478, 245.0408163265306
622, 476, 150.1020408163265
621, 474, 53.91836734693877
647, 447, 170.24489795918365
647, 447, 207.97959183673467
654, 475, 87.14285714285714
626, 490, 63.91836734693877
637, 454, 31.591836734693874
633, 448, 105.85714285714285
618, 486, 37.38775510204081
572, 447, 150.0204081632653
553, 487, 18.26530612244898
580, 429, 10.63265306122449
34, 469, 9.387755102040815
529, 481, 18.73469387755102
526, 475, 27.30612244897959
526, 475, 173.24489795918365
522, 472, 133.30612244897958
528, 467, 100.40816326530611
550, 472, 58.51020408163265
560, 459, 229.1428571428571
559, 457, 249.51020408163262
582, 479, 239.7142857142857
603, 473, 247.57142857142856
624, 459, 249.1428571428571
642, 462, 250.32653061224488
670, 459, 199.46938775510202
670, 459, 246.26530612244895
683, 461, 192.0612244897959
670, 456, 101.65306122448979
693, 442, 233.1020408163265
692, 442, 224.48979591836732
678, 448, 35.836734693877546
667, 446, 34.3469387755102
640, 440, 44.99999999999999
615, 445, 196.1020408163265
615, 445, 241.30612244897958
584, 442, 38.0204081632653
590, 449, 63.795918367346935
586, 418, 36.224489795918366
586, 418, 168.6938775510204
591, 429, 195.0816326530612
583, 414, 222.55102040816325
611, 427, 85.97959183673468
645, 443, 44.836734693877546
609, 411, 117.12244897959182
609, 411, 222.7551020408163
607, 419, 36.53061224489796
589, 448, 53.63265306122449
589, 446, 38.816326530612244
566, 448, 25.816326530612244
540, 394, 12.755102040816325
539, 395, 10.224489795918366
536, 398, 155.83673469387753
536, 398, 157.48979591836732
528, 422, 199.30612244897958
544, 429, 24.530612244897956
549, 418, 217.30612244897958
549, 418, 245.93877551020407
573, 420, 45.367346938775505
625, 425, 216.20408163265304
644, 416, 64.61224489795917
650, 431, 242.59183673469386
658, 430, 216.57142857142856
673, 412, 228.0408163265306
681, 397, 23.24489795918367
635, 399, 37.38775510204081
636, 399, 89.67346938775509
615, 398, 62.20408163265306
614, 398, 130.42857142857142
304, 270, 10.387755102040815
591, 397, 19.122448979591834
592, 396, 15.714285714285714
594, 395, 55.16326530612245
623, 364, 40.63265306122449
623, 365, 24.10204081632653
612, 399, 185.26530612244898
630, 406, 136.48979591836735
630, 396, 173.0816326530612
620, 374, 27.77551020408163
587, 360, 48.44897959183673
585, 398, 105.12244897959182
590, 409, 27.04081632653061
591, 408, 16.26530612244898
542, 392, 45.306122448979586
536, 397, 16.20408163265306
533, 398, 28.959183673469386
536, 370, 202.28571428571428
564, 392, 164.77551020408163
564, 391, 227.85714285714283
582, 398, 240.85714285714283
588, 386, 95.16326530612244
633, 374, 144.28571428571428
633, 374, 230.0408163265306
647, 392, 204.3877551020408
638, 379, 93.08163265306122
643, 393, 35.97959183673469
631, 362, 69.14285714285714
631, 362, 172.18367346938774
643, 350, 18.346938775510203
614, 355, 48.87755102040816
586, 352, 54.877551020408156
585, 352, 15.734693877551019
584, 358, 216.44897959183672
594, 358, 245.44897959183672
614, 358, 205.79591836734693
633, 350, 194.44897959183672
630, 363, 90.65306122448979
630, 361, 42.44897959183673
644, 349, 29.326530612244895
589, 352, 135.34693877551018
588, 327, 46.44897959183673
589, 356, 32.69387755102041
588, 357, 19.081632653061224
533, 335, 145.734693877551
546, 343, 31.51020408163265
552, 352, 156.81632653061223
552, 352, 154.26530612244898
560, 346, 204.81632653061223
585, 337, 247.32653061224488
584, 334, 248.93877551020407
605, 342, 221.93877551020407
647, 336, 194.32653061224488
647, 335, 247.93877551020407
635, 356, 30.204081632653057
657, 335, 45.12244897959183
636, 356, 19.897959183673468
624, 325, 176.83673469387753
624, 325, 153.42857142857142
618, 326, 36.69387755102041
626, 327, 19.183673469387752
590, 317, 180.6734693877551
583, 314, 64.83673469387755
621, 302, 246.59183673469386
630, 316, 162.40816326530611
636, 318, 16.755102040816325
646, 298, 224.57142857142856
646, 285, 31.204081632653057
637, 365, 36.69387755102041
612, 320, 71.3265306122449
588, 326, 31.265306122448976
580, 319, 91.3673469387755
567, 317, 171.18367346938774
546, 288, 28.224489795918366
545, 302, 82.93877551020408
544, 302, 241.85714285714283
563, 314, 245.1020408163265
584, 316, 215.14285714285714
594, 314, 246.95918367346937
595, 315, 245.1020408163265
616, 297, 247.6938775510204
631, 329, 37.06122448979592
644, 306, 213.48979591836732
637, 304, 40.265306122448976
645, 299, 21.183673469387752
592, 290, 22.755102040816325
587, 284, 200.83673469387753
606, 269, 238.83673469387753
584, 273, 116.22448979591836
603, 280, 202.55102040816325
601, 266, 31.061224489795915
601, 265, 16.97959183673469
573, 280, 206.7142857142857
549, 289, 36.53061224489796
545, 276, 145.12244897959184
564, 272, 73.67346938775509
574, 259, 205.734693877551
595, 262, 249.0612244897959
610, 271, 181.1020408163265
626, 268, 26.97959183673469
644, 273, 152.85714285714283
643, 267, 137.6326530612245
653, 256, 229.0204081632653
653, 256, 189.0204081632653
662, 256, 27.142857142857142
642, 265, 87.12244897959182
601, 256, 66.0408163265306
601, 256, 83.75510204081633
587, 241, 131.6122448979592
581, 251, 195.24489795918365
575, 248, 193.97959183673467
626, 233, 45.42857142857142
606, 248, 233.0408163265306
646, 222, 40.63265306122449
598, 249, 18.36734693877551
646, 223, 12.714285714285714
647, 223, 7.979591836734693
612, 261, 46.95918367346938
605, 224, 40.285714285714285
605, 223, 20.897959183673468
576, 256, 192.36734693877548
560, 254, 66.10204081632652
1030, 188, 9.551020408163264
552, 249, 14.734693877551019
561, 246, 181.59183673469386
560, 244, 242.61224489795916
574, 226, 248.44897959183672
593, 228, 166.79591836734693
620, 239, 182.1224489795918
628, 230, 220.7142857142857
625, 232, 80.6938775510204
642, 191, 52.795918367346935
607, 208, 56.16326530612245
603, 221, 232.79591836734693
594, 222, 92.24489795918366
602, 217, 96.22448979591836
605, 219, 241.63265306122446
642, 189, 26.938775510204078
635, 200, 249.18367346938774
643, 219, 219.30612244897958
637, 225, 44.18367346938775
653, 215, 18.959183673469386
613, 223, 230.55102040816325
613, 220, 47.08163265306122
602, 225, 29.183673469387752
577, 224, 32.183673469387756
577, 223, 17.387755102040813
566, 202, 172.36734693877548
546, 210, 141.6326530612245
560, 214, 248.02040816326527
570, 215, 243.734693877551
589, 201, 244.16326530612244
604, 193, 247.91836734693877
