562, 268, 87.42857142857142
531, 700, 244.81632653061223
529, 698, 111.14285714285714
529, 699, 137.12244897959184
500, 685, 83.79591836734693
501, 687, 98.71428571428571
497, 685, 107.67346938775509
484, 670, 201.77551020408163
501, 691, 245.22448979591834
505, 684, 248.44897959183672
558, 644, 75.24489795918366
534, 719, 66.86206896551724
561, 680, 218.34693877551018
558, 656, 237.0408163265306
548, 674, 59.69387755102041
527, 693, 233.87755102040813
521, 692, 126.77551020408163
495, 681, 93.0612244897959
473, 696, 86.97959183673468
473, 696, 80.10204081632652
468, 699, 235.97959183673467
505, 718, 52.80555555555555
476, 693, 236.6938775510204
489, 680, 79.26530612244898
505, 700, 242.16326530612244
524, 698, 239.51020408163262
534, 702, 128.89795918367346
558, 710, 224.32653061224488
577, 692, 248.91836734693877
593, 688, 39.91836734693877
591, 698, 156.12244897959184
601, 655, 22.653061224489793
577, 673, 136.18367346938774
582, 719, 60.44827586206897
591, 718, 21.694444444444443
572, 719, 18.586206896551722
567, 656, 79.87755102040816
577, 718, 67.33333333333333
530, 719, 95.75862068965517
508, 692, 228.59183673469386
495, 719, 77.0
494, 718, 79.52777777777777
493, 719, 74.58620689655173
456, 668, 40.46938775510204
281, 332, 15.122448979591836
439, 708, 224.63265306122446
435, 716, 247.5625
437, 707, 219.30612244897958
418, 680, 129.3877551020408
428, 697, 74.44897959183673
427, 704, 248.79591836734693
473, 675, 247.22448979591834
479, 692, 195.46938775510202
493, 694, 239.6530612244898
516, 697, 240.02040816326527
537, 695, 243.59183673469386
557, 678, 250.63265306122446
570, 699, 230.42857142857142
572, 695, 40.48979591836734
595, 694, 248.40816326530611
608, 681, 247.48979591836732
609, 693, 82.95918367346938
602, 672, 78.87755102040816
589, 671, 227.6734693877551
600, 640, 145.24489795918367
572, 628, 52.20408163265306
566, 650, 140.3673469387755
542, 662, 241.53061224489795
535, 629, 250.0408163265306
531, 719, 101.62068965517241
542, 661, 34.755102040816325
443, 617, 47.53061224489795
491, 650, 46.48979591836734
528, 719, 60.41379310344828
539, 653, 250.02040816326527
557, 650, 221.59183673469386
578, 658, 74.48979591836734
581, 624, 249.32653061224488
572, 645, 104.3469387755102
555, 719, 38.86206896551724
543, 648, 181.34693877551018
529, 648, 215.51020408163262
519, 652, 66.91836734693877
497, 659, 149.48979591836732
494, 615, 49.57142857142857
469, 649, 185.91836734693877
475, 645, 139.6734693877551
479, 645, 156.0
457, 636, 50.16326530612245
